Source_Mol,Target_Mol
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,N#Cc1c(N)ncnc1N1CCCC1c1nc2cccc(F)c2c(=O)n1C1CCCC1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CCC(N1Cc2cc(-c3ccn4nc(N)c(C(=O)NC5CC5)c4n3)cc(NS(C)(=O)=O)c2C1=O)C(F)(F)F
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,COc1c(-c2ccccc2)c(C(C)Nc2ncnc(N)c2C#N)nc2ccc(F)cc12
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CNS(=O)(=O)c1cc(-c2ccn3nc(N)c(C(=O)NC(CO)C4CC4)c3n2)cc2c1C(=O)N(C(C)C(F)(F)F)C2
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC(=O)NC1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC(Nc1nc(N)nc(N)c1C#N)c1c(-c2ccccc2)c(=O)n2cc(F)ccc2c1-c1ccc(F)cc1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(NCCO)c1-c1ccccc1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC(N1Cc2cc(-c3ccn4nc(N)c(C(=O)NC5CC5)c4n3)cc(NS(C)(=O)=O)c2C1=O)C(F)(F)F
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CN(C)C1CC(C(N)=O)N(C(=O)Nc2nc3c(s2)-c2nc(C(C)(C)C)ncc2CC3)C1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CNC(=O)NC1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CN(C1CCCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)C1)S(C)(=O)=O
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CCC(Nc1nc(N)nc(C)c1C#N)c1nc2cccc(NCCCCC(=O)NO)c2c(=O)n1-c1ccccc1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,COc1cccc2cc(-c3nn(C4CCOCC4)c4ncnc(N)c34)[nH]c12
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC(N1Cc2cc(-c3ccn4nc(N)c(C(=O)NC(CO)C5CC5)c4n3)cc(NS(C)(=O)=O)c2C1=O)C(F)(F)F
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CN(C1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1)S(C)(=O)=O
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,Cc1cc(-c2ccn3nc(N)c(C(=O)NC(C)CO)c3n2)cc2c1C(=O)N(C(C)C1CC1)C2
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CN3CCN(C4CCCC4)CC3=O)cc2n1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,COc1ccc(-c2cc(Cl)c3c(N)ncnn23)cc1N1CCOC(C)(C)C1=O
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC(Nc1ccc2c(c1)OCCn1cc(N3C(=O)OCC3C(F)F)nc1-2)C(N)=O
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC(c1cc(C(=O)N2CCC(O)CC2)cc2c(=O)cc(N3CCOCC3)oc12)N(C)c1cc(F)cc(F)c1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,NCCNc1nc(N2CCOCC2)nc(-n2c(C(F)F)nc3ccccc32)n1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,COc1ncc(-c2ccc3ncnc(NC4CCCN(C(=O)c5coc([N+](=O)[O-])c5)C4)c3c2)cc1C#N
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(N2CCOCC2)c1-c1ccccn1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,Cc1nncn1C1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,C=CCN1CCN(Cc2cc3nc(-n4c(CC)nc5ccccc54)nc(N4CCOCC4)c3s2)C(=O)C1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(N(C)C)c1-c1ccccn1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,COCC(=O)N(C)C1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,Oc1cccc(-c2nc(N3CCOCC3)c3sc(CN4CCC5C(CCc6nnc(C(F)(F)F)n65)C4)cc3n2)c1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CN(C1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1)S(C)(=O)=O
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,N#Cc1c(N)ncnc1N1CCCC1c1nc2cccc(Cl)c2c(=O)n1C1CCOCC1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,COCC(=O)N(C)C1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CC(N1Cc2cc(-c3ccn4nc(N)c(C(=O)NC(CO)C5CC5)c4n3)cc(OC(F)F)c2C1=O)C(F)(F)F
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,COc1ncc(N2CCc3ncnc(OC4CCN(C(=O)C5CCOCC5)C4)c3C2)cc1C
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,Cn1cnc2c(N3CCCC3c3nc4cccc(Cl)c4c(=O)n3-c3ccccc3)nc(N)nc21
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2oc(CN3CCN(C(C)(C)C(N)=O)CC3)cc2n1,CCC(=O)N1CCC(Nc2ncnc3sc(-c4cnc(OC)c(OC)c4)cc23)C1
