Source_Mol,Target_Mol
COc1ccc2cc(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)oc2c1,Cc1c(Cl)c(=O)oc2cc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12
CN(CCCOc1ccc2c(c1)oc(=O)c1ccccc12)Cc1ccccc1,Cc1c(C)c2ccc(OCCCN(C)Cc3ccccc3)cc2oc1=O
CN(CCCOc1ccc2c(c1)oc(=O)c1ccccc12)Cc1ccccc1,Cc1c(C)c2ccc(OCc3ccc(CN(C)Cc4ccccc4)cc3)cc2oc1=O
CN(CCCOc1ccc2c(c1)oc(=O)c1ccccc12)Cc1ccccc1,Cc1c(C)c2ccc(OCCCCCCN(C)Cc3ccccc3)cc2oc1=O
CN(CCCOc1ccc2c(c1)oc(=O)c1ccccc12)Cc1ccccc1,Cc1c(C)c2ccc(OCCCCN(C)Cc3ccccc3)cc2oc1=O
CN(CCCOc1ccc2c(c1)oc(=O)c1ccccc12)Cc1ccccc1,CCN(CCCCCCOc1ccc2c(C)c(C)c(=O)oc2c1)Cc1ccccc1
CCN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1OC,CCN(CCCCCCOc1ccc2c(C)c(C)c(=O)oc2c1)Cc1ccccc1
CCN(CC)CCCCOc1ccc2c(c1)CC(=Cc1ccc(CN(C)Cc3ccccc3)cc1)C2=O,CCN(CC)Cc1ccc(C=C2Cc3cc(OC)c(OC)cc3C2=O)cc1
CN(CCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1ccccc1,Cc1c(C)c2ccc(OCCCN(C)Cc3ccccc3)cc2oc1=O
CN(CCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1ccccc1,Cc1c(C)c2ccc(OCc3ccc(CN(C)Cc4ccccc4)cc3)cc2oc1=O
CN(CCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1ccccc1,Cc1c(C)c2ccc(OCCCCCCN(C)Cc3ccccc3)cc2oc1=O
CN(CCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1ccccc1,Cc1c(C)c2ccc(OCCCCN(C)Cc3ccccc3)cc2oc1=O
CN(CCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1ccccc1,CCN(CCCCCCOc1ccc2c(C)c(C)c(=O)oc2c1)Cc1ccccc1
CN(CCCN1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)c1ccccc1,Cc1c(C)c2ccc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2oc1=O
